imageUrl,TODO: slug,DE: Experiment,location,DE: Kamera,pointOfView,DE: SceneID,sceneId,sceneNumber,sceneIdVehicle,sceneIdBicycle,sceneIdPedestrian,sceneIdCount,DE: Basisszenario,DE: Links_RVA,leftOfBicycleLane,DE: Tr_li-Breite,divideLeftWidthName,divideLeftWidth,DE: Tr_li-Art,divideLeftCategory,DE: Tr_li-baulTrennung,divideLeftStructural,DE: Links_RVA+Tr_li-baulTrennung,leftOfBicycleLaneWithStructuralDivide,DE: RVA-Breite,bicycleLaneWidthName,bicycleLaneWidth,DE: Tr_re-Breite,divideRightWidthName,divideRightWidth,DE: Tr_re-Art,divideRightCategory,DE: GW-Breite,pavementWidthName,pavementWidth,DE: GW-Geschäftsnutzung,pavementHasShops,DE: Breite RVA_nutzbar,bicycleLaneWidthUsable,DE: FS-Art,vehicleLaneUsage,TODO: Kombination leftOf,DE: FS-Geschwindigkeit,vehicleLaneMaxspeed,DE: RVA-Lage,bicycleLaneLanes,DE: RVA-Oberfläche,bicycleLaneSurface,DE: Tr_li-Markierung,divideLeftMarking,DE: Tr_re-Markierung,divideRightMarking,DE: Parken,parkingCategory,DE: Seitenraum,rightOfBicycleLane,DE: Protected,divideIsPhysical,TODO: Durchdenken,DE: Verkehrsaufkommen,motorVehicleTrafficVolumen,vote0Unsafe,vote1RatherUnsafe,vote2Save,vote3VerySave,voteSum,voteScore,voteCount,voteMeans
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_136.jpg,,CP,pavement,A,vehicle,01_CP_A_136,CP_A_136,136,CP_A_136,CP_C_136,CP_P_136,3,2,Fahrstreifen,car_lanes,-,-,-,-,-,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,-,-,-,-,-,schmal,narrow,todo,-,-,2,2,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"2,22%","6,67%","40,00%","51,11%","100,00%","91,11%",45,"2,51"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_137.jpg,,CP,pavement,A,vehicle,01_CP_A_137,CP_A_137,137,CP_A_137,CP_C_137,CP_P_137,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,-,-,-,-,-,schmal,narrow,todo,-,-,1.75,1.75,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"2,70%","7,21%","45,05%","45,05%","100,01%","90,10%",69,"2,29"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_138.jpg,,CP,pavement,A,vehicle,01_CP_A_138,CP_A_138,138,CP_A_138,CP_C_138,CP_P_138,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,-,-,-,-,-,schmal,narrow,todo,-,-,1.75,1.75,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"2,50%","12,50%","35,00%","50,00%","100,00%","85,00%",46,"2,39"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_139.jpg,,CP,pavement,A,vehicle,01_CP_A_139,CP_A_139,139,CP_A_139,CP_C_139,CP_P_139,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,-,-,-,-,-,schmal,narrow,todo,-,-,1.25,1.25,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,00%","6,67%","42,67%","50,67%","100,01%","93,34%",38,"2,50"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_140.jpg,,CP,pavement,A,vehicle,01_CP_A_140,CP_A_140,140,CP_A_140,CP_C_140,CP_P_140,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,-,-,-,-,-,schmal,narrow,todo,-,-,1.25,1.25,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,28%","14,10%","28,21%","56,41%","100,00%","84,62%",46,"2,39"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_141.jpg,,CP,pavement,A,vehicle,01_CP_A_141,CP_A_141,141,CP_A_141,CP_C_141,CP_P_141,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,-,-,-,-,-,schmal,narrow,todo,-,-,1.75,1.75,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"1,25%","6,25%","38,75%","53,75%","100,00%","92,50%",42,"2,50"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_142.jpg,,CP,pavement,A,vehicle,01_CP_A_142,CP_A_142,142,CP_A_142,CP_C_142,CP_P_142,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,-,-,-,-,-,schmal,narrow,todo,-,-,1.75,1.75,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"2,30%","10,34%","36,78%","50,57%","99,99%","87,35%",53,"2,32"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_143.jpg,,CP,pavement,A,vehicle,01_CP_A_143,CP_A_143,143,CP_A_143,CP_C_143,CP_P_143,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,-,-,-,-,-,schmal,narrow,todo,-,-,1.25,1.25,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"3,09%","5,15%","31,96%","59,79%","99,99%","91,75%",53,"2,43"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_144.jpg,,CP,pavement,A,vehicle,01_CP_A_144,CP_A_144,144,CP_A_144,CP_C_144,CP_P_144,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,-,-,-,-,-,schmal,narrow,todo,-,-,1.25,1.25,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,88%","7,89%","42,98%","48,25%","100,00%","91,23%",72,"2,42"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_145.jpg,,CP,pavement,A,vehicle,01_CP_A_145,CP_A_145,145,CP_A_145,CP_C_145,CP_P_145,3,2,Fahrstreifen,car_lanes,-,-,-,-,-,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1.75,1.75,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,12%","5,62%","49,44%","43,82%","100,00%","93,26%",64,"2,41"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_146.jpg,,CP,pavement,A,vehicle,01_CP_A_146,CP_A_146,146,CP_A_146,CP_C_146,CP_P_146,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1.5,1.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"2,27%","9,09%","36,36%","52,27%","99,99%","88,63%",63,"2,43"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_147.jpg,,CP,pavement,A,vehicle,01_CP_A_147,CP_A_147,147,CP_A_147,CP_C_147,CP_P_147,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1.5,1.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,00%","5,63%","33,80%","60,56%","99,99%","94,36%",43,"2,49"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_148.jpg,,CP,pavement,A,vehicle,01_CP_A_148,CP_A_148,148,CP_A_148,CP_C_148,CP_P_148,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,02%","8,16%","35,71%","55,10%","99,99%","90,81%",60,"2,40"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_149.jpg,,CP,pavement,A,vehicle,01_CP_A_149,CP_A_149,149,CP_A_149,CP_C_149,CP_P_149,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"2,97%","3,96%","43,56%","49,50%","99,99%","93,06%",56,"2,48"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_150.jpg,,CP,pavement,A,vehicle,01_CP_A_150,CP_A_150,150,CP_A_150,CP_C_150,CP_P_150,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1.5,1.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"1,20%","8,43%","25,30%","65,06%","99,99%","90,36%",41,"2,63"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_151.jpg,,CP,pavement,A,vehicle,01_CP_A_151,CP_A_151,151,CP_A_151,CP_C_151,CP_P_151,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1.5,1.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","3,96%","35,64%","60,40%","100,00%","96,04%",58,"2,62"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_152.jpg,,CP,pavement,A,vehicle,01_CP_A_152,CP_A_152,152,CP_A_152,CP_C_152,CP_P_152,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"5,38%","4,30%","35,48%","54,84%","100,00%","90,32%",51,"2,41"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_153.jpg,,CP,pavement,A,vehicle,01_CP_A_153,CP_A_153,153,CP_A_153,CP_C_153,CP_P_153,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","5,41%","36,49%","58,11%","100,01%","94,60%",40,"2,45"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_154.jpg,,CP,pavement,A,vehicle,01_CP_A_154,CP_A_154,154,CP_A_154,CP_C_154,CP_P_154,3,2,Fahrstreifen,car_lanes,-,-,-,-,-,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1.25,1.25,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,94%","9,71%","40,78%","47,57%","100,00%","88,35%",57,"2,35"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_155.jpg,,CP,pavement,A,vehicle,01_CP_A_155,CP_A_155,155,CP_A_155,CP_C_155,CP_P_155,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,00%","7,69%","45,05%","47,25%","99,99%","92,30%",50,"2,48"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_156.jpg,,CP,pavement,A,vehicle,01_CP_A_156,CP_A_156,156,CP_A_156,CP_C_156,CP_P_156,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,00%","10,67%","44,00%","45,33%","100,00%","89,33%",48,"2,38"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_157.jpg,,CP,pavement,A,vehicle,01_CP_A_157,CP_A_157,157,CP_A_157,CP_C_157,CP_P_157,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,-,-,0.5,0.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"4,12%","10,31%","40,21%","45,36%","100,00%","85,57%",56,"2,27"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_158.jpg,,CP,pavement,A,vehicle,01_CP_A_158,CP_A_158,158,CP_A_158,CP_C_158,CP_P_158,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,-,-,0.5,0.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,30%","12,99%","40,26%","45,45%","100,00%","85,71%",42,"2,29"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_159.jpg,,CP,pavement,A,vehicle,01_CP_A_159,CP_A_159,159,CP_A_159,CP_C_159,CP_P_159,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"2,47%","3,70%","30,86%","62,96%","99,99%","93,82%",46,"2,63"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_160.jpg,,CP,pavement,A,vehicle,01_CP_A_160,CP_A_160,160,CP_A_160,CP_C_160,CP_P_160,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"1,09%","4,35%","32,61%","61,96%","100,01%","94,57%",53,"2,66"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_161.jpg,,CP,pavement,A,vehicle,01_CP_A_161,CP_A_161,161,CP_A_161,CP_C_161,CP_P_161,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,-,-,0.5,0.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"2,75%","6,42%","39,45%","51,38%","100,00%","90,83%",65,"2,40"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_162.jpg,,CP,pavement,A,vehicle,01_CP_A_162,CP_A_162,162,CP_A_162,CP_C_162,CP_P_162,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,-,-,0.5,0.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","11,69%","31,17%","57,14%","100,00%","88,31%",41,"2,49"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_163.jpg,,CP,pavement,A,vehicle,01_CP_A_163,CP_A_163,163,CP_A_163,CP_C_163,CP_P_163,3,2,Fahrstreifen,car_lanes,-,-,-,-,-,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1.75,1.75,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"3,26%","7,61%","31,52%","57,61%","100,00%","89,13%",59,"2,37"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_164.jpg,,CP,pavement,A,vehicle,01_CP_A_164,CP_A_164,164,CP_A_164,CP_C_164,CP_P_164,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1.5,1.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,27%","3,80%","46,84%","48,10%","100,01%","94,94%",46,"2,43"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_165.jpg,,CP,pavement,A,vehicle,01_CP_A_165,CP_A_165,165,CP_A_165,CP_C_165,CP_P_165,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1.5,1.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,00%","9,64%","44,58%","45,78%","100,00%","90,36%",55,"2,42"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_166.jpg,,CP,pavement,A,vehicle,01_CP_A_166,CP_A_166,166,CP_A_166,CP_C_166,CP_P_166,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,22%","6,10%","36,59%","56,10%","100,01%","92,69%",53,"2,43"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_167.jpg,,CP,pavement,A,vehicle,01_CP_A_167,CP_A_167,167,CP_A_167,CP_C_167,CP_P_167,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"2,38%","3,57%","44,05%","50,00%","100,00%","94,05%",44,"2,43"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_168.jpg,,CP,pavement,A,vehicle,01_CP_A_168,CP_A_168,168,CP_A_168,CP_C_168,CP_P_168,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1.5,1.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","7,79%","31,17%","61,04%","100,00%","92,21%",46,"2,50"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_169.jpg,,CP,pavement,A,vehicle,01_CP_A_169,CP_A_169,169,CP_A_169,CP_C_169,CP_P_169,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1.5,1.5,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","10,00%","37,00%","53,00%","100,00%","90,00%",63,"2,48"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_170.jpg,,CP,pavement,A,vehicle,01_CP_A_170,CP_A_170,170,CP_A_170,CP_C_170,CP_P_170,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"2,08%","3,13%","35,42%","59,38%","100,01%","94,80%",63,"2,54"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_171.jpg,,CP,pavement,A,vehicle,01_CP_A_171,CP_A_171,171,CP_A_171,CP_C_171,CP_P_171,3,2,Fahrstreifen,car_lanes,breit,wide,0.75,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,2.0,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"1,02%","8,16%","29,59%","61,22%","99,99%","90,81%",57,"2,49"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_172.jpg,,CP,pavement,A,vehicle,01_CP_A_172,CP_A_172,172,CP_A_172,CP_C_172,CP_P_172,3,2,Fahrstreifen,car_lanes,-,-,-,-,-,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1.25,1.25,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"2,27%","6,82%","39,77%","51,14%","100,00%","90,91%",52,"2,44"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_173.jpg,,CP,pavement,A,vehicle,01_CP_A_173,CP_A_173,173,CP_A_173,CP_C_173,CP_P_173,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,15%","8,05%","31,03%","59,77%","100,00%","90,80%",42,"2,52"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_A_174.jpg,,CP,pavement,A,vehicle,01_CP_A_174,CP_A_174,174,CP_A_174,CP_C_174,CP_P_174,3,2,Fahrstreifen,car_lanes,schmal,narrow,0.25,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,2.0,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,1,1,,-,---car_lanes,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"3,41%","10,23%","45,45%","40,91%","100,00%","86,36%",48,"2,29"
